"","score","text","polarity"
"1488",1,"@RahulGandhi You are absolutely right Modi has did nothing in last 5 years thats y he is speaking about history...","positive"
"1489",-1,"RT @nehasamee11: Most of the times, I fall short of words to paise @RahulGandhi 
                        ♥️ https://t.co/8h5igo4krY","negative"
"1490",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"1491",-1,"@atulkasbekar Actually you are wrong. More religious hate speech have been given during election previously. Now re… https://t.co/WsyPudLuh4","negative"
"1492",0,"RT @i_theindian: @RahulGandhi Dividers a cross the world. https://t.co/rpBZBWjUn2","neutral"
"1493",-1,"@ShashiTharoor @RahulGandhi @INCIndia completely agree. Fight elect ons on issues not on the departed soul of someo… https://t.co/JiF6AMbPvb","negative"
"1494",-1,"RT @RavinarIN: AG asks SC to reject @RahulGandhi apology over ""Chor"" comments linking to SC... BJP seeks RG must apologise in public... Lag…","negative"
"1495",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"1496",1,"RT @muglikar_: Thorough analysis of chor @RahulGandhi 's interview. 😹😹It can't get better than this. https://t.co/VsiOIncVRb","positive"
"1497",1,"If you didn't had your last name you will less successful and known than me. Drop your last name and start a differ… https://t.co/CKedJRumtZ","positive"
"1498",1,"@calamur @RahulGandhi The guy has wet sense of humour !","positive"
"1499",1,"@ModiLeDubega @RahulGandhi We like to see Rahul and Modi debate LIVE","positive"
"1500",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1501",0,"RT @dksingh73: Sam Pitroda owes everyone an apology for his nonsensical remarks about 1984 anti-Sikh riots, Congress president @RahulGandhi…","neutral"
"1502",0,"RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else ca…","neutral"
"1503",-1,"@seriousfunnyguy @RahulGandhi @capt_amarinder That's ridiculous @INCIndia 

@narendramodi you didn't touched that i… https://t.co/buYY9Pc95Y","negative"
"1504",0,"@seriousfunnyguy @ShefVaidya @RahulGandhi @capt_amarinder SHAME !!","neutral"
"1505",0,"@ANI 🤣🤣🤣🤣. Bhai hamare maathe pe ... likha hai kya...@sampitroda if you belong to that category doesn’t mean we are… https://t.co/A3E1l5SELH","neutral"
"1506",2,"@MihirkJha @ShekharGupta Loot-yans Middle Men (Media) like these are in always very eager to give such bogus,silly,… https://t.co/euA5MC9n2C","positive"
"1507",0,"Excellent interview.. Good to see many shades of Rahul Gandhi.... Hope India also sees them 😀😀😀 https://t.co/9ylS6Vdzkn","neutral"
"1508",0,"@RahulGandhi Its ur family’s unhealthy obsession of trying to be rulers of nation or party that’s most irksome. be… https://t.co/YfSRFc5Equ","neutral"
"1509",-2,"RT @Sanju_Verma_: @RahulGandhi's @INCIndia,allowed defaulters to defraud banks,with zero recoveries of bad debts

Under @narendramodi,recov…","negative"
"1510",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1511",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"1512",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"1513",0,"RT @EconomicTimes: #BJP on Friday demanded that UPA chairperson #SoniaGandhi and Congress president @RahulGandhi apologise to the nation ov…","neutral"
"1514",2,"RT @thesuniljain: For all the retired Navy top brass running to give a clean chit to Rajiv Gandhi @INCIndia @RahulGandhi. Today's @IndianEx…","positive"
"1515",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1516",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1517",0,"RT @Supriya23bh: Mr @RahulGandhi: Ex PM Dr Manmohan Singhji has apologised. My mother,Sonia Gandhiji has apologised. We all hv made our pos…","neutral"
"1518",0,"RT @MyFellowIndians: After Sam Pitroda's remarks on 1984 Riots, @RahulGandhi asked him to apologise.

After #SadhviPragya's Remarks on #hem…","neutral"
"1519",-1,"RT @kesar_akankasha: Your family can loot our nation for decades, organise mass genocide, and we, Indians can't even talk about it. Well Mr…","negative"
"1520",-2,"@iMac_too @binugazi @RahulGandhi Great tweet ! For the latest insensitive remark by Pitroda, Congress shld lose big… https://t.co/Sgs5jRgK7Q","negative"
"1521",0,"@NPDay @RahulGandhi @sampitroda @ThePrintIndia Ruling twisting statements made by opponents in Opposition to favour… https://t.co/wGpa2D52eE","neutral"
"1522",-1,"@anuragteddy @RahulGandhi I do not undrstand when Modi/Shah can cheat us Hindus on Ram Mandhir! why @RahulGandhi a… https://t.co/Vpf6XFTGuc","negative"
"1523",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1524",0,"Pitroda’s remarks out of line, should apologise: Rahul
#SamPitroda #1984SikhRiots #Congress #Rahulgandhi
https://t.co/GOD4g5j4JI","neutral"
"1525",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1526",1,"What i can appreciate is the hard work making&amp;selecting considering the article- @TIME cover Image, text and articl… https://t.co/hYNb5kW7av","positive"
"1527",0,"RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else ca…","neutral"
"1528",0,"@RahulGandhi यह रहे नतीजे 

BJP 345 seats....

Contributions by

Namo  245 seats
Pappu. 75 seats
Uncle Sam. 25 seat… https://t.co/vvZXDthFnV","neutral"
"1529",-1,"#HuaToHua U know how everyone says Whenever Rahul Gandhi opens his mouth Congress loses 100 votes. But this Huatohu… https://t.co/5OfmD62eQe","negative"
"1530",0,"@RahulGandhi_18 @mamashawnbeasl1 @Empire_Paladin @RARice2 @louise3anne @JohnMeadAuthor @TudorTweep @G_T_McGoldrick… https://t.co/5SKv092VAF","neutral"
"1531",0,"RT @RahulGandhi: While I’m disgusted by this video of Kashmiri traders being attacked in UP, I salute the braveheart who challenged the att…","neutral"
"1532",-1,"@MahilaCongress @RahulGandhi @htTweets Donkeys don't understand plans. @narendramodi has done nothing wrong 2 seek… https://t.co/zHnOzuvYj8","negative"
"1533",0,"RT @Supriya23bh: Mr @RahulGandhi: Ex PM Dr Manmohan Singhji has apologised. My mother,Sonia Gandhiji has apologised. We all hv made our pos…","neutral"
"1534",-1,"@amohit17 @RahulGandhi Trying to hard to sound intelligent.Falls flat.","negative"
"1535",-1,"@sampitroda @INCIndia how many Pappu one party can have ?? @RahulGandhi . There must be limit or may be all Buffon are in congress .","negative"
"1536",0,"RT @srinivasiyc: On one hand you have a leader who doesn't even move an inch when his staff faints of a heart attack.

On the other, there…","neutral"
"1537",0,"RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else ca…","neutral"
"1538",-1,"@RahulGandhi, pundits have been taken out of kashmir, 40 years now, you did nothing? farmers were dying for so many… https://t.co/bCGx1x48zB","negative"
"1539",0,"RT @RahulGandhi: We stand with our jawans today, tomorrow and forever.

Watch &amp; share this video with highlights of our Press Conference on…","neutral"
"1540",-1,"RT @RahulGandhi: The CAG report is a cover-up. It ignores the cost of the missing Bank Guarantee &amp; glosses over the suspect costs for ""Indi…","negative"
"1541",-2,"RT @RahulGandhi: By leaking information on the RAFALE MOU in advance to Anil Ambani, the PM has broken the Official Secrets Act and comprom…","negative"
"1542",0,"@RahulGandhi Sir, your family is self obsessed... Do you know many roads, chowks, flyovers and govt run institution… https://t.co/32IZOYwIeo","neutral"
"1543",0,"RT @MYaskhi: ""Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else ca…","neutral"
"1544",0,"Plz help me @SushmaSwaraj @RahulGandhi @rsrobin1 @narendramodi @RBPFPolice @PMOIndia @hcikingston @officeofssbadal… https://t.co/gja0gcQPYx","neutral"
"1545",0,"@singhvivekIND @masoomvidrohi @ndtv @RahulGandhi I was using it as a metaphor for being obsessed with what one cons… https://t.co/h1K7noGeSV","neutral"
"1546",3,"RT @va_shiva: I hope EVERY Indian realises the incredible fortune to have @narendramodi. He's in this with his heart &amp; soul to uplift India…","positive"
"1547",1,"Honourable minister @nsitharaman ji, if Sadhvi Pragya Thakur is innocent until proven guilty, then please tell us h… https://t.co/mIHviqduXX","positive"
"1548",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"1549",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1550",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1551",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"1552",0,"@RahulGandhi, your dad had an extra jumbo always following the one he travelled in as backup, even a US president n… https://t.co/eceVv5kUcD","neutral"
"1553",0,"RT @INCMaharashtra: As reiterated by CP @RahulGandhi we believe youth is our future &amp; no stone must be left unturned in empowering them.

I…","neutral"
"1554",1,"@ShekharGupta @NPDay @ChitleenKSethi Perfect ... let @rahulgandhi lead apologizing to Sikhs. Earlier, RG/SG made po… https://t.co/SIIOhil2am","positive"
"1555",0,"#RahulKaBaapChorHai 

Are People Saying 
""Rahul ka baap chor hai""
Indirectly Accusing Modi ?

.@narendramodi .… https://t.co/1OI3GsVJXd","neutral"
"1556",-1,"@HarsimratBadal_ @capt_amarinder @INCIndia @RahulGandhi Please dont try to exploit us .We are sikh riot victims .Fi… https://t.co/ujheeZzWr9","negative"
"1557",0,"RT @BJP4India: Dear Rahul Gandhi,

Speaking of interviews, we found this one photo from your India Today interview. 

When do you plan to r…","neutral"
"1558",-1,"RT @nehasamee11: Most of the times, I fall short of words to paise @RahulGandhi 
                        ♥️ https://t.co/8h5igo4krY","negative"
"1559",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1560",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1561",-1,"@ShashiTharoor @AatishTaseer @INCIndia Why don’t you mention plus “reformer”. Yes he divided country to break dynas… https://t.co/W2T6FpC0kr","negative"
"1562",0,"@INCIndia @RahulGandhi But Pappu, in Punjab you have Congress government. Are you admitting your failure?
#AbHogaNYAY","neutral"
"1563",0,"RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else ca…","neutral"
"1564",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"1565",0,"RT @sNeHrIqUe9: @Salonig53590990 @narendramodi @INCIndia @the_hindu @RahulGandhi @Salonig53590990 @PMOIndia@INCIndia @the_hindu @RahulGandh…","neutral"
"1566",0,"@RahulGandhi wanted to understand ur understanding about Raf deal, as u nowhere related to it, to 'vindicate' honor… https://t.co/iQzP0uyV2D","neutral"
"1567",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"1568",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1569",-2,"RT @Prof_Hariom: Dear outraged Sikhs in Punjab, Delhi, Haryana &amp; Himachal Pradesh,

You one vote for the butcher of 15000 Sikhs, incl 3000…","negative"
"1570",0,"@RahulGandhi our PM has only been seen in the country at the time of lok sabha and assembly elections.","neutral"
"1571",0,"Cong hopes for a good number of seats in Punjab. But that leaders unnecessary statements &amp; interview follow ups mak… https://t.co/Dmq889HT7Z","neutral"
"1572",2,"One of the best interview of @RahulGandhi . He is honest and answered all the questions with grace. His vision for… https://t.co/XBukBkuU2W","positive"
"1573",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1574",0,"@RahulGandhi rest when to congress leaders, they made me run, if not true why did @KapilSibal make his trip and mee… https://t.co/UVNV8fF679","neutral"
"1575",0,"@RahulGandhi At times I feel the #FranklySpeaking interview still haunts u every day...
Hence u are still scared...","neutral"
"1576",0,"RT @MyFellowIndians: After Sam Pitroda's remarks on 1984 Riots, @RahulGandhi asked him to apologise.

After #SadhviPragya's Remarks on #hem…","neutral"
"1577",0,"RT @rssurjewala: ""...Mr Modi has been outmaneuvered, outflanked and cut down, as far as the present and the future are concerned. So where…","neutral"
"1578",0,"@sdm9092 @timesofindia @RahulGandhi See. Proved it yet again.","neutral"
"1579",0,"@ndtv Why there ain’t no “Ji” in last para with Mr Sam Pitroda @RahulGandhi","neutral"
"1580",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1581",0,"@htTweets @RahulGandhi Bla blah.....
Bas constitution, institution करते रहो.. Do You know anything else to say. Dumb","neutral"
"1582",0,"@sampitroda Wrong .. Phone in  ur hand is coz of Rajiv Gandhi but Phone in Aam Adami's hand is because of DhiruBhai… https://t.co/EcLdp46K1q","neutral"
"1583",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1584",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"1585",0,"@RahulGandhi Curly hair presstitute","neutral"
"1586",-2,"@RahulGandhi Yes watched, very boring and insensible !! Waise aayega to Modi hi 😬😬","negative"
"1587",0,"@RahulGandhi , being cornered, will now ask @sampitroda to apologize? Was smiling at his insensitive remark!

Typic… https://t.co/Jfg9HcQV1j","neutral"
"1588",0,"RT @RahulGandhi: Across India, it’s not just young people who are coming out in large numbers to vote for NYAY; older more experienced vote…","neutral"
"1589",0,"@RahulGandhi Jai Congress Vijay congress","neutral"
"1590",-1,"@RahulGandhi If @narendramodi is losing anyway as you say, then why are you still campaigning? you should be home m… https://t.co/stYAmx6l1X","negative"
"1591",0,"RT @tweet2el1: Hello @RahulGandhi , I found Labour Day, Gujarat Day, Maharashtra Day, Basava Jayanti etc etc greetings on your TL. 

But lo…","neutral"
"1592",-2,"@htTweets @RahulGandhi @sunetrac Yes because bastard family of yrs has ruled &amp; ruined this country for so many years.","negative"
"1593",0,"RT @bjparvind: He is under so much pressure that he had to add an extra ""s"" in the word pressure 😂 https://t.co/bMe2aPC7dm","neutral"
"1594",0,"@vivekagnihotri A corrupt politician who was silent when 000’s of Sikhs were getting killed, was responsible for lo… https://t.co/fvt0lTxv6U","neutral"
"1595",0,"@anuragteddy @RahulGandhi Love you Brother! You are Right!","neutral"
"1596",0,"@RahulGandhi I hope this time you have rehearsed properly.... can’t take anymore of your Jokes.","neutral"
"1597",0,"@RahulGandhi @ShashiTharoor Why would he be under pressure..if he loses(which will not happen) he will go back to H… https://t.co/xjUChQKuN6","neutral"
"1598",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1599",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"1600",1,"@RahulGandhi - for the last 2 weeks ! What i have seen of you. My vote on 19th for @ManishTewari can gladly be asso… https://t.co/829v8OQ9GP","positive"
"1601",-1,"RT @nehasamee11: Most of the times, I fall short of words to paise @RahulGandhi 
                        ♥️ https://t.co/8h5igo4krY","negative"
"1602",0,"RT @rajshekhar1506: @republic #INSViraatCharge @RahulGandhi &amp; @INCIndia, @narendramodi spends Diwali on the border with forces while you us…","neutral"
"1603",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1604",0,"RT @dksingh73: Sam Pitroda owes everyone an apology for his nonsensical remarks about 1984 anti-Sikh riots, Congress president @RahulGandhi…","neutral"
"1605",-1,"Your family can loot our nation for decades, organise mass genocide, and we, Indians can't even talk about it. Well… https://t.co/r2V4YYL3gE","negative"
"1606",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1607",0,"@RahulGandhi Pappu- your comedy should continue. We need it. Duffer! https://t.co/0iGrZPSl0s","neutral"
"1608",0,"@rssurjewala @RahulGandhi @htTweets @sunetrac Greatest chamcha of the decade.

Even priyanka chatuevedi had to quit… https://t.co/LtFmzXy17s","neutral"
"1609",1,"RT @VTankha: Chandra Babu Naidu sets the tone for a post poll alliance govt with Cong as an important component. Stage set for non BJP govt…","positive"
"1610",1,"@News18India @RahulGandhi A man who can convert potatoes into gold so it's not a big deal for him.","positive"
"1611",1,"@Gurmeet15718711 @IndianExpress Sikh ? Right? Be happy with @INCIndia . Sorry but You deserve #Pappu420… https://t.co/bVD40LrLbE","positive"
"1612",2,"RT @thesuniljain: For all the retired Navy top brass running to give a clean chit to Rajiv Gandhi @INCIndia @RahulGandhi. Today's @IndianEx…","positive"
"1613",0,"Can't think of a 3rd class article in @TIME just summerising @RahulGandhi and all @INCIndia with @yadavakhilesh… https://t.co/acK5RT271u","neutral"
"1614",-1,"@RahulGandhi Wouldn’t you as well, if you had nothing to show but empty slogans, unfulfilled promises, and an ideol… https://t.co/S8JgFKscv4","negative"
"1615",-1,"RT @DrGPradhan: .@RahulGandhi Ur Papa Rajiv Gandhi must have taught u many thing (however i doubt bcoz he was a Sr Pappu before social medi…","negative"
"1616",0,"@SChaudharyINC @RahulGandhi @INCIndia Chowkidar chor hai 🤣 😂 🤣","neutral"
"1617",0,"There is @RahulGandhi who within no time slams @sampitroda for his remarks on the 1984 anti-sikh riots and ask him… https://t.co/mo4mwhyaOO","neutral"
"1618",-1,"@Talha1982 @RahulGandhi No matter 
How deeper one go to shit in water,
It will surface 
This is nature.

And I can… https://t.co/3tTlaAh1pk","negative"
"1619",-1,"@timesofindia @ArvindKejriwal U will be responsible coz you are thinking beyond your limits u need to think in nati… https://t.co/qGWDhZnTQk","negative"
"1620",0,"@SChaudharyINC @aajtak @abpnewstv @ndtvindia @RahulGandhi @priyankagandhi @News18India @ZeeNewsHindi… https://t.co/JkhzUVbZw4","neutral"
"1621",1,"@rachitseth @RahulGandhi Sam Pitroda is not a politician. Why expect him to speak like a politician? His view - why… https://t.co/TePVDMU8A2","positive"
"1622",1,"@RahulGandhi It is because your family has destroyed this country. It is important that young generation should know that.","positive"
"1623",1,"RT @VishakhCherian: Believe it or not, we had @PMOIndia in the past, who gave respect &amp; took respect, talked &amp; dreamt of Future, believed i…","positive"
"1624",1,"@RahulGandhi मोदी जी ने मेरी इतनी फाड़ दी हे ....pappu is great, my beloved star campaigner of BJP, cho chweet 😃😄😅😂 https://t.co/qJbUFYuZ9g","positive"
"1625",-1,"Now share this meme thousand times &amp; show @MamataOfficial &amp; @RahulGandhi that they can't suppress any voice which n… https://t.co/LGAzRj3ftA","negative"
"1626",0,"@RahulGandhi Not interested","neutral"
"1627",0,"@Salonig53590990 @narendramodi @INCIndia @the_hindu @RahulGandhi @Salonig53590990 @PMOIndia@INCIndia @the_hindu… https://t.co/zJjaTBbdqY","neutral"
"1628",1,"Free advice for @RahulGandhi to follow in letter &amp; spirit if you wish to become a better leader… https://t.co/z4Leyw9Vnx","positive"
"1629",2,"RT @thesuniljain: For all the retired Navy top brass running to give a clean chit to Rajiv Gandhi @INCIndia @RahulGandhi. Today's @IndianEx…","positive"
"1630",3,"@Barmer_Harish @INCIndia @RahulGandhi Very good work my favorite sir Ji harish Saab congress party jindabad","positive"
"1631",1,"@RahulGandhi Now this a a new to me. So I am posting here. Have fun all RAGA k bhakto https://t.co/4wx0gWygd4","positive"
"1632",-1,"@sonamJain001 @RahulGandhi Sorry mai soncha aap bhakt ho 
I m sorry the word is not for u","negative"
"1633",0,"Better U start regular classes upon ethics for one and only @RahulGandhi and add @priyankagandhi if all she thinks… https://t.co/SG3wtGiZUW","neutral"
"1634",0,"RT @OverseasFID: @Itssumitjain @TIME @AatishTaseer @INCIndia @RahulGandhi $350K It costs to buy the cover page. https://t.co/ImyRuwQZhb","neutral"
"1635",0,"RT @nagma_morarji: Bihar has already decided against the opportunist unholy allies ModiJi &amp;NitishJi.They will draw the curtain on their dra…","neutral"
"1636",0,"@seriousfunnyguy @RahulGandhi @capt_amarinder The Reason Rajiv Could Murder somany Sikhs and Hindus was his Muslim… https://t.co/SosWUMgRWf","neutral"
"1637",0,"Save this tweet screenshot. https://t.co/vED0EJY6fX","neutral"
"1638",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1639",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"1640",0,"What if @RahulGandhi or @ArvindKejriwal started arresting every single person making memes about them? I guess half… https://t.co/24qEcX4y3f","neutral"
"1641",2,"RT @thesuniljain: For all the retired Navy top brass running to give a clean chit to Rajiv Gandhi @INCIndia @RahulGandhi. Today's @IndianEx…","positive"
"1642",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"1643",0,"@RahulGandhi The family you talk about are just a bunch of looters. 

Distraction was what your folks did get power… https://t.co/lWtsmWBvL8","neutral"
"1644",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1645",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Una, Himachal Pradesh. #AbHogaNyay https://t.co/9GIgv8uByq","neutral"
"1646",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"1647",0,"@ZubinaAhmd @RahulGandhi I will not ask who you are, because I think everybody knows. And the pandits are not respo… https://t.co/VsU8Rp4Z5w","neutral"
"1648",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1649",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1650",1,"@RahulGandhi The next spiritual guru? The Secular Guru.  The next Bollywood script? Perfect script there. PM materi… https://t.co/soFcBDIfN9","positive"
"1651",2,"Pls Retweet &amp; Vote

Who has THE biggest contribution in BJP winning sure shot majority in 2019 Loksabha Elections?… https://t.co/DwXPTRC3LB","positive"
"1652",0,"RT @KyasapuraS: Aussies, why make Red Faces on 'Responsibility' !?! 
Learn from Sam - Guru of #RahulGandhi ! 😂
#HuaToHua 
#SamPitroda 
#Sam…","neutral"
"1653",0,"#bjp #RahulGandhi  When Godhra incident happened in 2002 and so many Muslims were killed......and Army was just mad… https://t.co/NpTKFBA9HM","neutral"
"1654",0,"@_pallavighosh Did your mother apologize in your dreams @RahulGandhi ? Liar!!!","neutral"
"1655",0,"RT @AnupamUncl: @ANI Dual faces of @RahulGandhi made Apologies on social media and other hand made culprits Chief minister of states 🤔","neutral"
"1656",-2,"@TIME Stop this shitty Pakistani agenda the people of India will boycott this magazine because of author biased uns… https://t.co/Y2EON4IhLP","negative"
"1657",0,"@RahulGandhi No one is interested","neutral"
"1658",1,"RT @Sapna_3: LOLOL 😂😂😂😂😂😂😂
Look who is talking , your confidence was obvious when you avoided going to Amethi on the polling day 
#JitegaMo…","positive"
"1659",-1,"RT @SimplyJaya1: Mukesh Bhai can send some toys to @RahulGandhi after his electoral debacle to keep him entertained. After all he deserves…","negative"
"1660",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1661",0,"RT @beindiya: BBC News | Narendra Modi 'allowed' Gujarat 2002 anti-Muslim riots - https://t.co/0WVz6XguuG CAN MODI or BJP answer about this…","neutral"
"1662",0,"RT @nagma_morarji: Bihar has already decided against the opportunist unholy allies ModiJi &amp;NitishJi.They will draw the curtain on their dra…","neutral"
"1663",0,"@ripunbora @priyankagandhi @AICCMedia @MahilaCongress @sushmitadevmp @NrgbCongress @RahulGandhi @IYCAssam @IYC… https://t.co/ufcM3XuKpE","neutral"
"1664",0,"RT @nagma_morarji: Bihar has already decided against the opportunist unholy allies ModiJi &amp;NitishJi.They will draw the curtain on their dra…","neutral"
"1665",1,"@RahulGandhi ...hearing all voices is best listening to the voice of democracy! ...good for a nation of unique diversity. indeed.","positive"
"1666",0,"RT @rssurjewala: ""...Mr Modi has been outmaneuvered, outflanked and cut down, as far as the present and the future are concerned. So where…","neutral"
"1667",1,"@RahulGandhi @RahulGandhi bhai, you just see yourself, what you are, what are your strength, weakness, and work ...… https://t.co/V4hZVtZ1YG","positive"
"1668",0,"RT @RahulGandhi: No 2 Crore JOBS. 
No 15 Lakhs in Bank A/C. 
No ACCHE DIN. 

Instead:

No JOBS.
DEMONETISATION. 
Farmers in Pain. 
GABBAR S…","neutral"
"1669",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1670",1,"@RahulGandhi Would be awesome if you would do an interview with Arnab Goswami on @republic","positive"
"1671",0,"@iamkumarpan @drshamamohd @RahulGandhi If not Modi then who?","neutral"
"1672",0,"@RahulGandhi Why not do a proper interview on live television? Too scared ?","neutral"
"1673",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1674",-1,"Now share this meme thousand times &amp; show @MamataOfficial &amp; @RahulGandhi that they can't suppress any voice which n… https://t.co/wEztqCHsIw","negative"
"1675",-1,"@BJP4India @smritiirani @RahulGandhi  Pappu your father was hitler and corrupted man","negative"
"1676",0,"@ECISVEEP please see this video from Amethi https://t.co/4uurh8znCt   @RahulGandhi @ndtv @INCIndia @ndtv @aajtak… https://t.co/xENmOD738t","neutral"
"1677",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1678",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1679",0,"RT @MeghaSPrasad: Prime Minister @narendramodi takes out time while on the campaign trail to take questions from me on a host of issues, in…","neutral"
"1680",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1681",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
