"","score","text","polarity"
"1506",0,"RT @RiseofBurnol: AAZAADI

I can clearly see the pain &amp; grief of this muslim brothers &amp; sisters

If not in the holy month of #Ramadan when…","neutral"
"1507",1,"@BJP4India Did you? Hugging your best friend! @narendramodi 
@BJP4India https://t.co/36Fu6YvaVj","positive"
"1508",0,"Pakistan government is more worried, going bananas than Congress &amp; Co. thinking AB TO #AayegaToModiHi 😂😂😂😂😂 @SwamiGeetika @narendramodi","neutral"
"1509",0,"@CNNnews18 WHATS DOES YOUR INVESTIGATIVE🔎 JOURNALISM SAY IF AT ALL 🤔🙈🐀 ? CC @PMOIndia @narendramodi… https://t.co/aMhJLbcugZ","neutral"
"1510",0,"RT @nirahua1: One with the legend. 🤳
Privileged to be on your side. 🙏
@narendramodi https://t.co/Xx7HruZCjC","neutral"
"1511",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"1512",0,"PM of India #Chowkidar Sri 
@narendramodi Ji said =
""Give me 5 years, those who looted #India will be in jail"".

Ab… https://t.co/sUX1OFydBm","neutral"
"1513",-2,"RT @TanujDhawan9: If female think that they cannot have false cases against them, think again!! Lakhs of females are suffering due to false…","negative"
"1514",-1,"@RailMinIndia @RailwaySeva 22498 humsufar express has fire emergency problem. Pls change B12 complete bogie. Train… https://t.co/USXtC1H5ik","negative"
"1515",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1516",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"1517",0,"RT @AnupamPKher: On my morning walk poll campaign for @KirronKherBJP in Chandigarh,  met up with lot of people. Spoke to few of them (not t…","neutral"
"1518",0,"@RahulGandhi @narendramodi 
#indiasdivideeimchief #KuchBhiHoSaktaHai #DividerInChief #Divider_in_Chief 
#NaMo… https://t.co/7x0zKDXnKa","neutral"
"1519",1,"@narendramodi @ShyamSJaju it was an amazing time with the national leader of BJP #vicepresident https://t.co/d2EZ5uUmG9","positive"
"1520",0,"@Imamofpeace @narendramodi You are gifted, you have Saraswati on your tongue/finger tip! God bless!!","neutral"
"1521",-1,"RT @SwamiGeetika: ""During the time of elections, international agencies trying to create pressure &amp; manipulate as they don't want a strong…","negative"
"1522",1,"RT @SwamiGeetika: @narendramodi #JitegaModiJitegaBharat 
Not India's Divider in Chief but the most beloved leader of India, Narendra Modi!…","positive"
"1523",0,"@narendramodi @sudhirchaudhary @ZeeNews Come to public and face all news channel. Lets see 52 or 56 inch?","neutral"
"1524",0,"@narendramodi                                         M - master,                                               O -… https://t.co/hmIr0Fxn3b","neutral"
"1525",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1526",0,"@TIME @TIME Magazine is 
INDIA’s DIVIDER MAGAZINE 
Written by Pakistani Author @AatishTaseer 
With Help of Terroris… https://t.co/dsRpsEbOmz","neutral"
"1527",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1528",0,"@Shehzad_Ind @narendramodi Well such intellect in the Congress","neutral"
"1529",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"1530",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1531",0,"RT @bhupendrachaube: The vote across the country is in name of one man and one leader. That is @narendramodi . Alliance , parties , candida…","neutral"
"1532",0,"RT @Vinaykr60943857: @APWithCBN_101 @wtfex @ncbn @narendramodi Who is this bhakt https://t.co/CLHJur304D","neutral"
"1533",0,"from #india to the #world
@narendramodi 
dividing specialist https://t.co/ZqUT1VGV1x","neutral"
"1534",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"1535",0,"@ncbn @narendramodi Down down modi","neutral"
"1536",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1537",0,"@narendramodi : How do you feel Mr. Modi to get TITLE as "" Divider in Chief "" from Time Magzine ?This is world opin… https://t.co/eResT8MjW9","neutral"
"1538",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"1539",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"1540",0,"@SwamiGeetika @narendramodi Indian media is sold off.. 🤑

This is what happens when u cannot buy international media..  😁","neutral"
"1541",0,"RT @rajeev_mp: The last 5 yrs @narendramodi has done more to #SecureIndia n for the cause of our VETERANS n our ARMED FORCES thn all govts…","neutral"
"1542",2,"@kunalkamra88 They might wana discuss this too then! Cause I hug only my good friends not sure about @narendramodi https://t.co/ay31y3hHo9","positive"
"1543",2,"@narendramodi Sir I’m so glad that finally one Roaring line of Gujrat is leading our country but the same time I’m… https://t.co/ZGeuPw1Us9","positive"
"1544",0,"@kunalkamra88 @narendramodi Couldn’t agree more Kunal... more I see and hear him he looks like an insane villain fr… https://t.co/ulHoMLhRyU","neutral"
"1545",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1546",0,"RT @English_bahen: 6. And lastly perhaps closest to @narendramodi heart is transforming the lives of Indian girls and women. How has this p…","neutral"
"1547",0,"RT @English_bahen: 3. What is @narendramodi track record on #toilets. Hear about my personal experience with #SwachhBharat  at https://t.co…","neutral"
"1548",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1549",0,"@Imamofpeace @narendramodi Oh really?? How can u say that???He is hindu extremist... How is he a hero???","neutral"
"1550",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1551",0,"RT @English_bahen: 1. What is @narendramodi track record on Keeping India Safe ? See this video I made on #BalakotAirStrike https://t.co/l2…","neutral"
"1552",0,"#LokSabhaElections2019 
@the_hindu 
@republic 
@TimesNow 
@ndtv 
@AltNews 

Can anybody say whether a health exam i… https://t.co/Yh291ACEPg","neutral"
"1553",0,"@JaiTDP @ncbn @naralokesh 

TDP Employments

#GarudaPuranam Shivaji
Better #Forgeries @TV9Telugu 

#TaxDefaulter… https://t.co/dtyXuSQBaO","neutral"
"1554",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1555",5,"RT @shank_giri: #IStandWithGambhir u re always great human being, great cricketer, great indian we proud of u my hero @GautamGambhir #IStan…","positive"
"1556",0,"@BJP4India @narendramodi @PMOIndia just heard many speakers from BJP who were talking about “Nyay” for sikh , what… https://t.co/l3cdmiU6yi","neutral"
"1557",-1,"RT @IndiaSpeaksPR: Dear @narendramodi , do you think you should tell the people of Punjab how Mrs Vadra feels the 1984 genocide of Sikhs is…","negative"
"1558",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"1559",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1560",-1,"@narendramodi 21 years # Victim of Circumstances # Indian Married to UAE 🇦🇪no indian law support# suffering ratio o… https://t.co/RSnDdi5kU8","negative"
"1561",-1,"RT @sagarikaghose: The latest issue of #TimeMagazine describes @narendramodi as 'India's Divider in Chief' https://t.co/G1mcefFvHI","negative"
"1562",-1,"@Imamofpeace @narendramodi Today Not a shred of trust left for media. For this utterly ridiculous article, I am uns… https://t.co/uAjJa0Q8nx","negative"
"1563",-1,"RT @rupasubramanya: The one economic policy leg @narendramodi govt had to stand on was fiscal responsibility. Now utterly blown to shreds.N…","negative"
"1564",0,"@sudhirchaudhary @ZeeNews @narendramodi Sir ! Have a look on the situations of bihar niyojit teacher... They are af… https://t.co/rpRXjmCfMT","neutral"
"1565",0,"The article accuses the #NarendraModi led #BJP government of creating an intentional religious divide amongst the H… https://t.co/NoC4SJEhmi","neutral"
"1566",0,"RT @Vinaykr60943857: @APWithCBN_101 @wtfex @ncbn @narendramodi Who is this bhakt https://t.co/CLHJur304D","neutral"
"1567",0,"@narendramodi Dear sir ,why brihanmumbai mahanagar palika (bmc) is not have any online procees of payment and colle… https://t.co/X79ltQT5ZG","neutral"
"1568",0,"@ShashiTharoor @AatishTaseer @INCIndia Fact is for six decades Congress thrived by dividing Hindus by caste! No one… https://t.co/kJSaMUxEb5","neutral"
"1569",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"1570",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"1571",-1,"@humorscientist @BJP4India @BJP4Karnataka @BJPLive @narendramodi This happens when u are unable to buy international media.. 😂😂","negative"
"1572",0,"RT @rose_k01: SOLAR PANELS &amp; Street Lights in Village Jayapur adopted by PM @narendramodi #ModiHaiTohMumkinHai #AayegaToModiHi #LokSabhaEle…","neutral"
"1573",0,"RT @rose_k01: Reality check of Employment  &amp; Facilities in Jayapur Village adopted by PM @narendramodi (2/n)  #ModiHaiTohMumkinHai  #LokSab…","neutral"
"1574",0,"RT @hi_paresh: While @narendramodi is blabbering lie after lie, here is one undisputed truth 

Modi used Indian Air Force plane for BJP's w…","neutral"
"1575",0,"RT @kunalkamra88: I feel more ashamed to have a PM like @narendramodi https://t.co/ODzxeKmDOS","neutral"
"1576",1,"RT @ShahbazAnsar_: Full video at ThePrint: https://t.co/0qp1ONyspv

Rumours about @narendramodi's promise for laser guns and a salary hike…","positive"
"1577",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1578",0,"@AmarSinghTweets @samajwadiparty @narendramodi @Mayawati Hahaha..... seems true","neutral"
"1579",1,"RT @ramakantbhat: @ShefVaidya @naresh_thakur @narendramodi It is actually a compliment for the Suraksha he claims to have given India😂😂😂😂 h…","positive"
"1580",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1581",0,"@narendramodi You have Wasted 5 Years,You Had Not Provided Justice to the Victims # 1984","neutral"
"1582",0,"RT @PaniKharcha: @mdhashim92 @not_so_raw @dhiruph @Himanshu_1922 @ChangedaaGame @Nehr_who @kunalkamra88 @narendramodi Dear,

GST is generat…","neutral"
"1583",0,"@AnjumINC @BhavikaKapoor5 @khushsundar @ReallySwara @sardesairajdeep @narendramodi @RahulGandhi @iamsunnydeol… https://t.co/NLjEuEAf59","neutral"
"1584",0,"RT @Drsonalud: @dr_nayanraj @MoHFW_INDIA @JPNadda @PMOIndia @narendramodi @FordaIndia @abpnewstv @aajtak @TOIIndiaNews @PIB_India @subrahyd…","neutral"
"1585",0,"@saurabhmishra_1 @Payal_Rohatgi @narendramodi 3rd option 

Modi the divider..","neutral"
"1586",0,"@iamshadab @JDeepDhillonz @ShefVaidya @narendramodi People don't come here to learn grammar 😅","neutral"
"1587",1,"@narendramodi absolutely correct","positive"
"1588",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"1589",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"1590",0,"@AliTayabb @kunalkamra88 @narendramodi What is the zero doing in the Don't.  Spelling tho tik Karlo.… https://t.co/bVTev7yymd","neutral"
"1591",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"1592",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"1593",0,"@RFidvi @MrsGandhi @narendramodi Aged well!","neutral"
"1594",0,"@VMuppi @khatvaanga @sampitroda @narendramodi @BJP4India @INCIndia Pitroda was even invited by Modi when he assumed charge as PM.","neutral"
"1595",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"1596",0,"@indianrail @NRRPF pnr no.2361157205,  there are people travelling in the reservation coach without reservation &amp; t… https://t.co/kI7WgJwTEg","neutral"
"1597",1,"RT @srinisankar: With so much right wing ideologies is India’s Chowkidar in Chief @narendramodi dividing the nation? https://t.co/z2Lt5saVqf","positive"
"1598",1,"RT @ShobhaBJP: ""INS Virat was supposed protect our maritime boundaries but it was sent to take #RajivGandhi &amp; his family to an island for v…","positive"
"1599",0,"RT @Sukavis: @Imamofpeace @narendramodi Thank you Imam. Indians are hurt reading The divider essay.
Authors like Aatish must 1st know the p…","neutral"
"1600",0,"RT @shilpamdas: Do we really need Mani Shankar Aiyar when we have Sam Pitroda around?

No one has singlehandedly taken down Rahul’s campaig…","neutral"
"1601",0,"RT @VMuppi: Sam Pitroda @sampitroda ( full name - Satyanarayan Gangaram Pitroda) is a Gujarati. Why would he not help fellow gujarati PM @n…","neutral"
"1602",0,"@veejaychandra @Imamofpeace @narendramodi Perfectly said 👌","neutral"
"1603",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1604",0,"@MrsGandhi @narendramodi Divider in chief!!","neutral"
"1605",-1,"RT @PreetiSMenon: Shame on you @GautamGambhir.
We all know it's mandatory to be a filthy misogynist to be in @BJP4India but your sordid fak…","negative"
"1606",1,"RT @yogi_arwind: It has amazed me all my life how Adi Shankara must have traveled on feet, the length &amp; breadth of erstwhile India few time…","positive"
"1607",0,"RT @ZeeNews: #ModiOnZee: War is not a solution to any problem, says PM Narendra Modi in an exclusive interview with @sudhirchaudhary 
Watch…","neutral"
"1608",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"1609",0,"@RahulGandhi asks #sampritoda to apoplogise: 

https://t.co/FXetUlCw0P

When will he apologise for #1984massacre ?… https://t.co/yrT05qda7F","neutral"
"1610",0,"@WIONews @TIME @narendramodi @palkisu India had always been looked down upon by Western Media and any progressions… https://t.co/TD0I14dYU8","neutral"
"1611",0,"@Ram_Guha @AatishTaseer The more you people (Prestitutes) write against @narendramodi the more you get naked","neutral"
"1612",0,"RT @Joydas: Hate King @narendramodi on the cover of Time Magazine. What a dishonour.... for the magazine!!! :-( https://t.co/zNNlvMqYfq","neutral"
"1613",0,"RT @Joydas: Hate King @narendramodi on the cover of Time Magazine. What a dishonour.... for the magazine!!! :-( https://t.co/zNNlvMqYfq","neutral"
"1614",1,"RT @ZeeNews: #ModiOnZee LIVE:  I am fully confident that people of this country will give us a much bigger mandate than 2014, says PM Modi…","positive"
"1615",0,"RT @kunalkamra88: I feel more ashamed to have a PM like @narendramodi https://t.co/ODzxeKmDOS","neutral"
"1616",0,"@narendramodi Correct sir👍","neutral"
"1617",0,"@abhinav11ag @narendramodi 2015 govt started calculating GDP using income tax file returns. That's why it's not cor… https://t.co/WBTZF8U6Zw","neutral"
"1618",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1619",-2,"RT @TanujDhawan9: If female think that they cannot have false cases against them, think again!! Lakhs of females are suffering due to false…","negative"
"1620",2,"#middleclasstalks #ArjunVelotil 
@narendramodi Ayushmann Bharat helped all the common man to secure their hospital… https://t.co/0t7JQUNr2D","positive"
"1621",1,"RT @HemantSorenJMM: Dear @PMOIndia @narendramodi ji, Many Congratulations. You have made all of us proud with your coveted title of ""Divide…","positive"
"1622",0,"@kunalkamra88 @narendramodi Then u shud migrate. Who is stopping u. Bcos #namo is here 2 stay 4 atleast another dec… https://t.co/pYyMhEYoNM","neutral"
"1623",0,"RT @nirahua1: One with the legend. 🤳
Privileged to be on your side. 🙏
@narendramodi https://t.co/Xx7HruZCjC","neutral"
"1624",-1,"International shame @BJP4India @IAmErAijaz @sheikhkhalid @WithIbneSena @bjpjandk @narendramodi @11AshokaRoad https://t.co/qM7IcwgIEt","negative"
"1625",0,"@ncbn @narendramodi We are expecting the same","neutral"
"1626",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1627",1,"RT @BrDeshpande: @Imamofpeace @Hemantha_uvacha @narendramodi @TIME congratulations on picking a Pakistani to write about the most significa…","positive"
"1628",0,"@hiambuj @Nidhi @narendramodi Won’t happen! @narendramodi doesn’t have the gonads for it!","neutral"
"1629",0,"RT @Lkvi2017: @Imamofpeace @narendramodi TIME is also the magazine that declared Adolf Hilter as Man of the Year.

They haven't had any cre…","neutral"
"1630",-4,"@narendramodi is declining because of fatal policy disaster and flawed election strategy.","negative"
"1631",1,"RT @yogi_arwind: It has amazed me all my life how Adi Shankara must have traveled on feet, the length &amp; breadth of erstwhile India few time…","positive"
"1632",0,"RT @Parikramah: 3. The rise of @TulsiGabbard has seen an unprecedented demonization of Hinduism, political Hindutva and @narendramodi in ma…","neutral"
"1633",1,"@biswajeetslam @nitin_gadkari @narendramodi Do your part too , make the calls , work he channels @ mayorbmc","positive"
"1634",-1,"The disaster wd #Indian is slavery, even after freedom in 1947 Indians r mentally slave of  #Fraud family of… https://t.co/0yYyajLKwO","negative"
"1635",0,"RT @vidhyar5thjan: @hasiaf_johari @narendramodi @sudhirchaudhary @ZeeNews Watching the interview. 
All deads of 55 years in service party s…","neutral"
"1636",0,"@JasonUnsworth2 @atmosphereairuk @jetairways @TheOfficialSBI @pnbindia @HSBC @narendramodi @MoCA_GoI @patel4witham… https://t.co/MPkiMFLqHt","neutral"
"1637",1,"@alfonslopeztena @AatishTaseer @PMOIndia @narendramodi  is best for India","positive"
"1638",1,"RT @yogi_arwind: It has amazed me all my life how Adi Shankara must have traveled on feet, the length &amp; breadth of erstwhile India few time…","positive"
"1639",1,"RT @ManojTiwariMP: I appeal to my fellow Delhiites to be in Delhi on 12th may and vote for @narendramodi Ji #Vote4Bjp https://t.co/Tlv8HwSa…","positive"
"1640",-2,"RT @TheAxiom1: Just read the @AatishTaseer's work in @TIME utterly bigoted, bias and prejudice. All in all a trash. Full of hate towards @n…","negative"
"1641",-1,"@Imamofpeace @narendramodi Shame on you for considering a butcher of muslims in india","negative"
"1642",1,"RT @yogi_arwind: It has amazed me all my life how Adi Shankara must have traveled on feet, the length &amp; breadth of erstwhile India few time…","positive"
"1643",2,"@Imamofpeace @narendramodi I hear the same sentiment from all of the folks from India that I work with. They love w… https://t.co/PKugwoof5P","positive"
"1644",-1,"RT @MakrandParanspe: Shows how Western media persists in its predictable distortions &amp; prejudices deploying re-Orientalists such a @AatishT…","negative"
"1645",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1646",-3,"RT @narendramodi: BJP won’t allow TMC to impose their culture of thuggery, loot, bullying and nepotism on West Bengal. https://t.co/RPjn77N…","negative"
"1647",0,"@smritiirani @BJP4India What d hell... why didn't any action taken yet,against aayushman helpline and those docs??… https://t.co/F1uqaXh445","neutral"
"1648",1,"RT @Ibne_Sena: Why it gives burnol to many people if anyone support Prime Minister @narendramodi. 

Why it pinches many people if anyone su…","positive"
"1649",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"1650",1,"RT @Parikramah: 6. Global Left's rampant Hinduphobia triggered by progressive leaders like @TulsiGabbard and the Left's alliance with Islam…","positive"
"1651",-1,"RT @sangeetasingh77: @kunalkamra88 @narendramodi Yeah. So does your agony aunt mamata Didi. Form a cosy group quickly. You will need all th…","negative"
"1652",1,"RT @Parikramah: 1. The rise of Hindu political leaders on the world stage, like @TulsiGabbard and @narendramodi will expose the global Left…","positive"
"1653",1,"RT @HemantSorenJMM: Dear @PMOIndia @narendramodi ji, Many Congratulations. You have made all of us proud with your coveted title of ""Divide…","positive"
"1654",-1,"RT @SwamiGeetika: ""During the time of elections, international agencies trying to create pressure &amp; manipulate as they don't want a strong…","negative"
"1655",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"1656",-1,"@narendramodi ji, did u met the state president of ur party, who abused namdar of congress party with such words th… https://t.co/zk95O9pYVz","negative"
"1657",3,"@Imamofpeace @narendramodi I read your tweets, I happy to find someone who loves humans just as I do. And thank for… https://t.co/3uOb7NRfGb","positive"
"1658",0,"@Imamofpeace @narendramodi Imam you now have one country you can come to without fear, retribution and being judged… https://t.co/9khasi9ltJ","neutral"
"1659",2,"RT @Ra_THORe: At a rally organized in support of @GautamGambhir, I urged the voters of East Delhi to give him a clear mandate &amp; allow him t…","positive"
"1660",-3,"RT @ShobhaBJP: Look at this shameless #Congress leader #AnandSharma virtually justifying the gross misuse of #INSVirat!!

PM Sri @narendram…","negative"
"1661",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1662",-1,"@rajnathsingh @narendramodi What rubbish only. Suitcases of cash and kissing Namo in bed","negative"
"1663",0,"@PMOIndia @myogiadityanath @narendramodi @UPPCLLKO @ptshrikant @uppcl Again long power cuts at night just before vo… https://t.co/BBgz3mitZr","neutral"
"1664",0,"@MyFellowIndians @narendramodi @GautamGambhir @sanjayuvacha @sonu1mohanty @Subytweets @ArnazHathiram @neo_pac… https://t.co/tEMnkmZx8g","neutral"
"1665",0,"@narendramodi terrorist accused person contesting in this election on bjp ticket. And prime minister of India suppo… https://t.co/hWBBaOLKNH","neutral"
"1666",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1667",0,"@lowden_shain @GulPanag @narendramodi @PMOIndia @ChangeOrg_India @jetairways I understand its difficult. We've all… https://t.co/0vywP5LQfd","neutral"
"1668",1,"RT @JhaSanjay: Dear @narendramodi : Can you kindly disclose who were the people who traveled with you on your foreign trips ? How often? Wh…","positive"
"1669",0,"#HuaTohHua, such a heartless comment by SamPitroda

#LokSabhaElections2019 is about electing a visionary statesman… https://t.co/HHSbsl1XPD","neutral"
"1670",-1,"myogiadityanath narendramodi Plz look into the problems faced by the home buyers of amrapali builder in noida and g… https://t.co/UdTLSRdxQP","negative"
"1671",0,"@narendramodi @PMOIndia @BJP4India @NitishKumar 

I wanna take your attention regarding the #niyojit_teachers SWSP… https://t.co/gRAqxPuUIq","neutral"
"1672",1,"@Imamofpeace @narendramodi Thank you Imam ! You hit the nail on the head ! God bless you 🙏May 23 = Modiji","positive"
"1673",0,"@Imamofpeace @narendramodi Modi is making it harder for Christian missionaries to come to India and kicking out Chr… https://t.co/YSBsjDwFBs","neutral"
"1674",1,"RT @narendramodi: In Haryana and Delhi, the message of 'Sabka Saath, Sabka Vikas' is clearly resonating among people. 

Congress and other…","positive"
"1675",0,"@htTweets @RahulGandhi @sunetrac Like the way the whole @INCIndia and @RahulGandhi is obsessed with the word #chor.… https://t.co/uNnkhc6s0x","neutral"
"1676",0,"@GautamGambhir you’re nothing but another nonsense like @narendramodi. #Patriarchy is very deep rooted in our socie… https://t.co/vYfH60wFk8","neutral"
"1677",1,"RT @ShahbazAnsar_: Full video at ThePrint: https://t.co/0qp1ONyspv

Rumours about @narendramodi's promise for laser guns and a salary hike…","positive"
"1678",0,"@priyankachopra @piersmorgan @nickjonas @BarackObama @DonaldJTrumpJr @narendramodi @m @Lord_Sugar @oliviaculpo… https://t.co/hdQyLDusVl","neutral"
"1679",0,"@tysaa13 @edwinagili @Imamofpeace @narendramodi @TIME @CNN We love your people and understand your problems ! God b… https://t.co/OhpvQzdF5p","neutral"
"1680",-2,"The main reason of steep decline for @narendramodi is his unprincipled compromise with his adversaries. Jo dar gaya… https://t.co/nI8qE54Jjv","negative"
"1681",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"1682",0,"RT @narendramodi: Campaigned in Azamgarh, Jaunpur and Prayagraj. 

The mood on the ground is overwhelmingly in favour of BJP. People feel o…","neutral"
"1683",1,"RT @MyFellowIndians: This cover is dedicated to all those who keep on asking what did @narendramodi achieve on all his foreign trips &amp; how…","positive"
"1684",1,"RT @narendramodi: Neither the Congress and Communists, nor TMC have shown any respect to the ideals of Gurudev Tagore. 

These are inherent…","positive"
"1685",0,"@ShobhaBJP @narendramodi But @PManmohansingh had a family did he go for a leisure trip with his family ???… https://t.co/M01NOwqimY","neutral"
"1686",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1687",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1688",1,"Intrigued by the ‘love campaign’ of Rahul Gandhi, we dig out a little to trace the history of Rahul Gandhi’s love f… https://t.co/KVmxfLWuN8","positive"
"1689",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"1690",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1691",1,"RT @madhukishwar: If this is Baluchistan, @narendramodi should follow @TarekFatah advice &amp; declare its support for independent Balochistan…","positive"
"1692",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1693",0,"RT @tysaa13: @Imamofpeace @narendramodi I'm a Baloch and I agree!
Both, the Western world and the Islamists have incredible hate for him. T…","neutral"
"1694",0,"RT @narendramodi: See how people came out in large numbers on the streets of Purulia. The writing on the wall is clear, West Bengal is set…","neutral"
"1695",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1696",1,"RT @mohit12811: #JEEMain @narendramodi sir @DG_NTA is playing with our careers... 91%tile fetch better rank than 94%tile https://t.co/66Zhg…","positive"
"1697",-1,"Due to this kind of left biased articles I have canceled my @TIME subscription and not regretting a bit. 

#modi… https://t.co/fUUSdSe2On","negative"
"1698",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1699",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"1700",1,"RT @narendramodi: This is how Bankura welcomed me...Grateful for the immense love! https://t.co/QpGx2LFkU7","positive"
"1701",0,"RT @narendramodi: Delhi is known for it’s welcoming nature. People from all regions and religions live in harmony. This is the spirit of br…","neutral"
"1702",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"1703",1,"RT @divyaspandana: Admiral L Ramdas also clears the air on Rajiv Gandhiji’s trip to Lakshadweep. Now can the PrimeLiar @narendramodi and ev…","positive"
